Policy:,other metals - F-gas inspection maintenance retrofitting,Unit: g CO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Bound,Upper Bound,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
-40,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-30,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10,0,6.30492E+11,4.72136E+11,3.32817E+11,2.09297E+11,1.0198E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,10,1.02493E+12,1.19491E+12,1.34447E+12,1.47706E+12,1.6429E+12,1.803E+12,1.88428E+12,1.97579E+12,2.13585E+12,2.29619E+12,2.463E+12,2.59335E+12,2.72314E+12,2.85245E+12,2.97022E+12,3.08823E+12,3.16899E+12,3.23935E+12,3.30266E+12,3.35225E+12,3.39814E+12,3.07378E+12,2.7683E+12,2.48009E+12,2.2077E+12,1.94983E+12,1.93675E+12,1.92349E+12,1.91007E+12,1.8965E+12,1.8828E+12,1.85467E+12,1.82636E+12,1.79787E+12,1.76924E+12,1.74046E+12,1.71226E+12,1.68379E+12,1.65532E+12,1.62685E+12,1.59838E+12,1.56991E+12,1.54144E+12,1.51297E+12,1.4845E+12,1.45603E+12
10,20,3.55117E+11,3.66956E+11,3.77372E+11,3.86607E+11,4.066E+11,4.26194E+11,4.54937E+11,4.85716E+11,5.33301E+11,5.81164E+11,6.30862E+11,6.32663E+11,6.35473E+11,6.39121E+11,6.41065E+11,6.43889E+11,6.71392E+11,6.96444E+11,7.19707E+11,7.39673E+11,7.585E+11,1.11828E+12,1.45727E+12,1.77727E+12,2.07985E+12,2.36643E+12,2.37629E+12,2.38401E+12,2.38977E+12,2.39375E+12,2.39608E+12,2.38363E+12,2.36881E+12,2.35184E+12,2.3329E+12,2.31214E+12,2.29868E+12,2.28186E+12,2.26504E+12,2.24821E+12,2.23139E+12,2.21456E+12,2.19774E+12,2.18092E+12,2.16409E+12,2.14727E+12
20,30,0,0,0,0,0,0,0,0,0,0,0,43469712197,85349296063,1.25909E+11,1.64744E+11,2.02454E+11,2.08904E+11,2.14642E+11,2.19883E+11,2.24178E+11,2.2819E+11,2.30695E+11,2.33064E+11,2.35307E+11,2.37436E+11,2.3946E+11,2.39798E+11,2.39968E+11,2.39986E+11,2.39864E+11,2.39614E+11,2.37798E+11,2.35798E+11,2.33629E+11,2.31307E+11,2.28844E+11,2.26949E+11,2.24792E+11,2.22635E+11,2.20478E+11,2.18321E+11,2.16164E+11,2.14007E+11,2.1185E+11,2.09693E+11,2.07536E+11
30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,150,1.97771E+11,1.98188E+11,1.98556E+11,1.98881E+11,2.05099E+11,2.11302E+11,1.64291E+11,1.20747E+11,81674331094,41362203161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,200,0,0,0,0,0,0,55544636917,1.08861E+11,1.65678E+11,2.23744E+11,2.83587E+11,2.9736E+11,3.11112E+11,3.24847E+11,3.37303E+11,3.49818E+11,3.57736E+11,3.64509E+11,3.70521E+11,3.75028E+11,3.79158E+11,3.80223E+11,3.81239E+11,3.82211E+11,3.83143E+11,3.84038E+11,3.81756E+11,3.79418E+11,3.77027E+11,3.7459E+11,3.72108E+11,3.66816E+11,3.61464E+11,3.56056E+11,3.50598E+11,3.45093E+11,3.39775E+11,3.34371E+11,3.28967E+11,3.23563E+11,3.18159E+11,3.12755E+11,3.07351E+11,3.01947E+11,2.96543E+11,2.91139E+11
200,250,9.15793E+11,9.1802E+11,9.19979E+11,9.21716E+11,9.50739E+11,9.79687E+11,7.61725E+11,5.59836E+11,3.78678E+11,1.91773E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,300,0,0,0,0,0,0,2.57834E+11,5.05326E+11,7.69066E+11,1.0386E+12,1.31639E+12,1.38071E+12,1.44492E+12,1.50904E+12,1.5672E+12,1.62563E+12,1.66282E+12,1.69467E+12,1.72298E+12,1.74428E+12,1.76381E+12,1.76916E+12,1.77425E+12,1.77912E+12,1.78379E+12,1.78826E+12,1.37593E+12,9.93365E+11,6.38004E+11,3.07561E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,350,1.33646E+12,1.00079E+12,7.05476E+11,4.4365E+11,2.16168E+11,0,6.88567E+11,1.34951E+12,2.05385E+12,2.77368E+12,3.51553E+12,3.8786E+12,4.23438E+12,4.58411E+12,4.91034E+12,5.23233E+12,5.54526E+12,5.8359E+12,6.10932E+12,6.3523E+12,6.58294E+12,6.79562E+12,6.99624E+12,7.18582E+12,7.36529E+12,7.53548E+12,8.0761E+12,8.57184E+12,9.02657E+12,9.44373E+12,9.82639E+12,9.85268E+12,9.86226E+12,9.85655E+12,9.83687E+12,9.80434E+12,9.82351E+12,9.81884E+12,9.81417E+12,9.8095E+12,9.80483E+12,9.80016E+12,9.79549E+12,9.79082E+12,9.78615E+12,9.78148E+12
350,400,0,4.84266E+11,9.10313E+11,1.28805E+12,1.6736E+12,2.04284E+12,1.58834E+12,1.16737E+12,7.89616E+11,3.99884E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,1600,1.030213451,0.964327247,0.90636184,0.854969871,0.833168425,0.813587508,0.790724207,0.774865188,0.786188403,0.796296315,0.807418712,0.790974367,0.776507389,0.763681349,0.749419601,0.736769163,0.728871329,0.719212427,0.708689979,0.695999954,0.683363118,0.66297981,0.643800251,0.625720865,0.608649631,0.59250451,0.56985744,0.54855285,0.528474808,0.509520355,0.491597742,0.468900976,0.447554032,0.427439972,0.408454987,0.390506604,0.368384947,0.348187583,0.32799022,0.307792856,0.287595493,0.267398129,0.247200766,0.227003402,0.206806039,0.186608675
