Policy:,waste - methane destruction,Unit: g CO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Bound,Upper Bound,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
-40,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-30,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,10,4.23425E+11,7.18768E+11,1.01411E+12,1.30945E+12,1.5261E+12,1.71984E+12,1.64309E+12,1.63897E+12,1.63532E+12,1.63209E+12,1.62925E+12,1.62226E+12,1.61572E+12,1.60958E+12,1.6038E+12,1.59834E+12,1.57592E+12,1.55487E+12,1.53504E+12,1.51634E+12,1.49867E+12,1.47479E+12,1.45222E+12,1.43082E+12,1.4105E+12,1.39118E+12,1.68136E+12,1.9534E+12,2.20875E+12,2.4487E+12,2.67444E+12,2.88781E+12,3.08789E+12,3.27562E+12,3.45186E+12,3.61738E+12,3.82529E+12,4.01371E+12,4.20213E+12,4.39054E+12,4.57896E+12,4.76738E+12,4.95579E+12,5.14421E+12,5.33263E+12,5.52104E+12
10,20,3.63547E+12,3.49566E+12,3.35584E+12,3.21603E+12,2.92535E+12,2.65778E+12,2.49613E+12,2.44953E+12,2.40619E+12,2.36579E+12,2.32805E+12,2.27151E+12,2.21877E+12,2.16945E+12,2.12323E+12,2.07983E+12,2.02471E+12,1.9731E+12,1.92469E+12,1.87917E+12,1.8363E+12,2.15323E+12,2.44951E+12,2.72693E+12,2.98706E+12,3.23133E+12,2.83922E+12,2.47054E+12,2.1234E+12,1.79614E+12,1.48725E+12,1.16956E+12,8.70025E+11,5.87368E+11,3.20412E+11,68087884190,0,0,0,0,0,0,0,0,0,0
20,30,1.24254E+12,1.26604E+12,1.28953E+12,1.31303E+12,1.27098E+12,1.23097E+12,9.11502E+11,6.61297E+11,4.26975E+11,2.06992E+11,0,14082902770,27208340077,39469964961,50949597927,61719046242,4.8153E+11,8.73067E+11,1.23899E+12,1.58163E+12,1.90304E+12,1.48783E+12,1.09898E+12,7.34214E+11,3.91512E+11,69065119006,53511611441,38899781070,25154386868,12207997386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,40,0,0,0,0,0,0,7.84715E+11,1.51817E+12,2.20551E+12,2.85121E+12,3.45919E+12,3.3644E+12,3.27598E+12,3.19332E+12,3.11586E+12,3.04312E+12,2.54381E+12,2.07784E+12,1.64208E+12,1.23378E+12,8.50495E+11,8.27608E+11,8.06055E+11,7.85721E+11,7.66502E+11,7.48308E+11,7.27975E+11,7.08734E+11,6.90496E+11,6.73184E+11,6.56727E+11,6.38949E+11,6.22016E+11,6.05869E+11,5.90453E+11,5.75718E+11,5.58288E+11,5.42097E+11,5.25906E+11,5.09715E+11,4.93525E+11,4.77334E+11,4.61143E+11,4.44952E+11,4.28761E+11,4.12571E+11
40,50,2.68276E+12,2.74257E+12,2.80238E+12,2.86219E+12,2.7787E+12,2.69887E+12,1.99844E+12,1.44988E+12,9.3613E+11,4.53825E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,100,42342494435,33873995548,25405496661,16936997774,8053189385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,150,2.68276E+12,2.73349E+12,2.78422E+12,2.83495E+12,2.74416E+12,2.65778E+12,2.49613E+12,2.44953E+12,2.40619E+12,2.36579E+12,2.32805E+12,2.27151E+12,2.21877E+12,2.16945E+12,2.12323E+12,2.07983E+12,2.02471E+12,1.9731E+12,1.92469E+12,1.87917E+12,1.8363E+12,1.78688E+12,1.74035E+12,1.69644E+12,1.65495E+12,1.61566E+12,1.57177E+12,1.53022E+12,1.49084E+12,1.45347E+12,1.41793E+12,1.37955E+12,1.34299E+12,1.30813E+12,1.27484E+12,1.24303E+12,1.20539E+12,1.17044E+12,1.13548E+12,1.10052E+12,1.06556E+12,1.03061E+12,9.95649E+11,9.60692E+11,9.25735E+11,8.90777E+11
150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,1600,1.272711422,1.272711422,1.272711422,1.272711422,1.210295502,1.151949455,1.066234717,1.031408015,0.998912511,0.968521694,0.940037536,0.906977413,0.876145718,0.847324526,0.820323326,0.794975039,0.767353187,0.741518019,0.717301603,0.694556408,0.673152304,0.65092661,0.630020525,0.610319917,0.591723451,0.574140839,0.556054958,0.538958818,0.522773326,0.507427625,0.492857998,0.478139245,0.46413583,0.450796816,0.438076045,0.425931487,0.411506786,0.398130753,0.384754719,0.371378686,0.358002652,0.344626619,0.331250585,0.317874552,0.304498519,0.291122485
