Policy:,F-gas destruction,Unit: g CO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Bound,Upper Bound,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
-40,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-30,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,10,5.45925E+12,6.56083E+12,7.66241E+12,8.76398E+12,7.49678E+12,5.78517E+12,9.7154E+12,9.76633E+12,9.83895E+12,9.92909E+12,1.00336E+13,1.00364E+13,1.00566E+13,1.00909E+13,1.01367E+13,1.01921E+13,1.08157E+13,1.14393E+13,1.20629E+13,1.2374E+13,1.26639E+13,1.27325E+13,1.27815E+13,1.28133E+13,1.28297E+13,1.28324E+13,1.30279E+13,1.3197E+13,1.33421E+13,1.3465E+13,1.35676E+13,1.37113E+13,1.38285E+13,1.39216E+13,1.39928E+13,1.40438E+13,1.41761E+13,1.4271E+13,1.43658E+13,1.44606E+13,1.45554E+13,1.46502E+13,1.47451E+13,1.48399E+13,1.49347E+13,1.50295E+13
10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129796630.4,248431008.9,356913501.6,456136106.6,546889295,660200436.5,764389479.2,868578521.9,972767564.6,1076956607,1181145650,1285334693,1389523735,1493712778,1597901821
20,30,1.50572E+11,1.50367E+11,1.50163E+11,1.49958E+11,1.13797E+11,78887507475,1.29477E+11,1.27356E+11,1.25681E+11,1.24365E+11,1.23345E+11,1.18342E+11,1.14072E+11,1.10395E+11,1.07207E+11,1.04425E+11,98095813595,91766669697,85437994772,77161251536,69248864404,67689641765,66214464396,64813778383,63479425008,62204395043,60955586033,59752573313,58591494209,57468908564,56381742502,43127894270,30955078284,19765443455,9472602309,0,0,0,0,0,0,0,0,0,0,0
30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7829448899,15658415330,23486921048,30543681430,37242503290,34729635848,32427013472,30310736381,28360394983,26558455201,24840814655,23236259574,21735251800,20329296500,19010803308,28964147715,38041707438,46322755310,53877277054,60767292618,70344285484,78681510697,87018735910,95355961122,1.03693E+11,1.1203E+11,1.20368E+11,1.28705E+11,1.37042E+11,1.45379E+11
40,50,6.94966E+11,5.55973E+11,4.1698E+11,2.77986E+11,1.0562E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,60,0,2.09634E+11,4.19267E+11,6.28901E+11,6.37197E+11,5.52909E+11,9.80741E+11,1.03454E+12,1.08781E+12,1.14066E+12,1.19315E+12,1.17506E+12,1.16094E+12,1.15003E+12,1.14175E+12,1.13568E+12,9.08516E+11,6.81366E+11,4.5423E+11,2.21515E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80556E+11,5.61094E+11,8.41616E+11,1.09448E+12,1.33453E+12,1.32631E+12,1.31756E+12,1.30835E+12,1.29871E+12,1.28869E+12,1.29498E+12,1.29968E+12,1.30292E+12,1.30482E+12,1.30549E+12,1.30688E+12,1.30679E+12,1.30536E+12,1.30269E+12,1.29891E+12,1.29966E+12,1.29832E+12,1.29698E+12,1.29564E+12,1.2943E+12,1.29296E+12,1.29162E+12,1.29027E+12,1.28893E+12,1.28759E+12
70,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,200,2.03724E+11,1.62979E+11,1.22235E+11,81489667601,30961744392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,250,0,61324799459,1.2265E+11,1.83974E+11,1.86401E+11,1.61744E+11,2.86746E+11,3.02341E+11,3.17789E+11,3.33117E+11,3.48348E+11,3.42918E+11,3.3866E+11,3.35352E+11,3.32825E+11,3.3095E+11,3.46363E+11,3.61776E+11,3.77189E+11,3.8293E+11,3.88205E+11,2.94792E+11,2.10197E+11,1.33417E+11,63596572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90870491956,1.72783E+11,2.46757E+11,3.13661E+11,3.74242E+11,3.75926E+11,3.7716E+11,3.77981E+11,3.78422E+11,3.78516E+11,3.78784E+11,3.78634E+11,3.78105E+11,3.77229E+11,3.76036E+11,3.76125E+11,3.75622E+11,3.75119E+11,3.74617E+11,3.74114E+11,3.73611E+11,3.73109E+11,3.72606E+11,3.72103E+11,3.71601E+11
300,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,650,15589649918,12471719934,9353789951,6235859967,2369295495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,750,0,4696470752,9392941503,14089412255,14275275012,12386944509,16013346469,11633669320,7539119161,3675066542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,800,0,0,0,0,0,0,5951123664,11529283596,16810813605,21852547069,26697670156,26285853203,25963384419,25713393030,25523004158,25382221909,20305132211,15228379941,10151949886,4950807344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6263455739,12526525511,18789226718,24434541847,29793510884,22624364447,16131948865,10239336205,4880832644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6978477820,13269051614,18949919435,24087859745,28740242549,22067394115,15897074848,10186899087,4899117493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6806325995,13075179090,18851892264,24176839783,29086097160,29110645876,29102764099,29065387320,29001107125,28912220125,28922832463,28887535943,28852239423,28816942903,28781646382,28746349862,28711053342,28675756822,28640460301,28605163781
950,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,1200,1.47671E+11,1.18136E+11,88602319643,59068213096,22442782863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,1350,0,12373963864,24747927727,37121891591,37611591019,32636337336,42190951679,30651655546,19863593962,9682832704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,1400,0,0,0,0,0,0,6134717761,11884965738,17329432662,22526705240,27521301947,20779992271,14781841962,9386527228,4486960417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,1500,0,0,0,0,0,0,0,0,0,0,0,5932645745,11253829251,16079007180,20496289913,24574085263,19658643440,14743528302,9828725120,4793180133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4019539413,8038831134,12057886330,15680737293,19119827175,14519065573,10352592398,6571039559,3132248394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,1600,36557810569,38728112907,40898415246,43068717584,34376848319,25008423350,43995518517,46087770089,48174208481,50255947479,52333833421,51643342757,51115960819,50720889321,50434624650,50238918890,52615038914,54991061142,57366989983,58271331321,59103118622,63082683505,66610512506,69737957069,72508869574,74960924010,75200981937,75358433669,75440246601,75452626001,75401116449,75364119411,75251705911,75070702372,74827135475,74526345946,74456940141,74280774203,74104608264,73928442325,73752276386,73576110447,73399944509,73223778570,73047612631,72871446692
