Policies:,ngps - processing methane capture,ngps - T&D methane capture,,Unit: g CO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Bound,Upper Bound,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
-40,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-30,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10,0,2.93847E+12,2.76922E+12,2.61655E+12,2.47815E+12,2.19625E+12,1.9404E+12,2.02057E+12,2.07835E+12,2.12056E+12,2.16382E+12,2.20328E+12,2.25396E+12,2.30497E+12,2.35625E+12,2.41453E+12,2.47239E+12,2.48691E+12,2.50782E+12,2.53263E+12,2.56425E+12,2.59723E+12,2.6005E+12,2.60506E+12,2.61078E+12,2.61756E+12,2.6253E+12,2.60553E+12,2.5878E+12,2.57192E+12,2.55771E+12,2.54502E+12,2.54299E+12,2.54165E+12,2.54094E+12,2.54081E+12,2.54122E+12,2.57E+12,2.57E+12,2.57E+12,2.58E+12,2.58E+12,2.58E+12,2.58E+12,2.58E+12,2.58E+12,2.58E+12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,10,1.89804E+12,1.79573E+12,1.70344E+12,1.61978E+12,1.44131E+12,1.27858E+12,1.25194E+12,1.21094E+12,1.16179E+12,1.11452E+12,1.0666E+12,1.09468E+12,1.12281E+12,1.151E+12,1.18253E+12,1.2138E+12,1.225E+12,1.23917E+12,1.25512E+12,1.27433E+12,1.29411E+12,1.31147E+12,1.32879E+12,1.34607E+12,1.36331E+12,1.38053E+12,1.38501E+12,1.38976E+12,1.39475E+12,1.39996E+12,1.40536E+12,1.41732E+12,1.42904E+12,1.44055E+12,1.45187E+12,1.46301E+12,1.49E+12,1.50E+12,1.51E+12,1.52E+12,1.54E+12,1.55E+12,1.56E+12,1.57E+12,1.59E+12,1.60E+12
10,20,0,0,0,0,0,0,84482088611,1.68537E+11,2.50365E+11,3.3091E+11,4.09498E+11,4.20279E+11,4.31081E+11,4.41902E+11,4.54007E+11,4.66012E+11,4.70313E+11,4.75754E+11,4.81877E+11,4.89252E+11,4.96846E+11,5.03511E+11,5.1016E+11,5.16795E+11,5.23416E+11,5.30025E+11,5.31747E+11,5.33571E+11,5.35487E+11,5.37486E+11,5.39559E+11,5.44149E+11,5.4865E+11,5.5307E+11,5.57415E+11,5.61691E+11,5.71E+11,5.76E+11,5.81E+11,5.85E+11,5.90E+11,5.95E+11,5.99E+11,6.04E+11,6.09E+11,6.13E+11
20,30,3.21574E+11,3.02243E+11,2.84807E+11,2.68999E+11,2.37733E+11,2.09441E+11,2.15315E+11,2.18786E+11,2.2065E+11,2.22668E+11,2.24342E+11,1.76778E+11,1.30725E+11,86007265510,42593624961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,40,0,0,0,0,0,0,0,0,0,0,0,50022702380,98643046705,1.46024E+11,1.92843E+11,2.38843E+11,2.37887E+11,2.37643E+11,2.37855E+11,2.38776E+11,2.3988E+11,1.87515E+11,1.37568E+11,89800565485,44005235565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52666646372,1.03035E+11,1.51331E+11,1.97753E+11,2.42473E+11,2.40647E+11,2.39009E+11,2.37543E+11,2.3623E+11,2.35058E+11,2.34871E+11,2.34747E+11,2.34682E+11,2.3467E+11,2.34707E+11,2.32E+11,2.32E+11,2.31E+11,2.30E+11,2.29E+11,2.29E+11,2.28E+11,2.27E+11,2.26E+11,2.26E+11
50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,200,59160088127,56390002556,53891390194,51626207914,46279212768,41358509416,36366894312,30931768312,25341577911,19875274141,14483399746,15098962678,15708716676,16313337361,16960700486,17600745246,17979282119,18392026214,18823450321,19297406029,19774830363,20240768706,20697305601,21145365901,21585757000,22019186910,22271900985,22518946924,22760880241,22998186153,23231290360,23607457556,23971472717,24324334013,24666933207,25000069470,2.56E+10,2.60E+10,2.63E+10,2.67E+10,2.71E+10,2.74E+10,2.78E+10,2.81E+10,2.85E+10,2.89E+10
200,250,0,0,0,0,0,0,7155973847,14275753006,21206899633,28029446592,34686152330,35647499855,36609313305,37571538490,38641896085,39703110542,40113973437,40620105985,41183003664,41851460141,42537690418,43149585928,43758293037,44364125400,44967356835,45568227458,45753578384,45945623637,46143707130,46347255800,46555766875,36345981119,26623457439,17348172027,8484367675,0,0,0,0,0,0,0,0,0,0,0
250,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10669863333,20841820275,30556768958,39851247713,48758000938,5.87E+10,6.82E+10,7.77E+10,8.72E+10,9.68E+10,1.06E+11,1.16E+11,1.25E+11,1.35E+11,1.44E+11
300,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,400,0,546956779.4,1040310842,1487573850,1769361954,1966978222,1587473163,1187593852,784085780.7,388626300.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,450,2877853683,2183656268,1557491408,989825304,441497215.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,500,0,0,0,0,0,0,474011296.9,945625059.8,1404743815,1856668934,2297608740,1810482321,1338828299,880847119.3,436224447.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,550,0,0,0,0,0,0,0,0,0,0,0,552932687.3,1090364221,1614097500,2131611034,2640085939,2669356921,2704883214,2744119749,2790333149,2837684629,2880306402,2922636831,2964704576,3006534660,3048149021,3062167701,3076545766,3091247994,3106243620,3121505652,2436952350,1785069358,1163173129,568866188.4,0,0,0,0,0,0,0,0,0,0,0
550,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716856671.1,1400261412,2052961973,2677413185,3275814989,3943182169,4582689010,5222195851,5861702692,6501209533,7140716374,7780223215,8419730056,9059236897,9698743738
600,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,700,0,3934635804,7483670451,10701140480,12728235859,14149825412,11419784856,8543178301,5640467588,2795655914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,750,0,0,0,0,0,0,3668937605,7319317840,10872984336,14370970723,17783928698,14013477556,10362785710,6817924259,3376460200,0,0,0,0,0,0,0,0,0,0,0,6332610941,12319657917,17995008347,23388244034,28525318255,28987207910,29434176272,29867448981,30288121019,30697173672,3.12E+10,3.16E+10,3.20E+10,3.25E+10,3.29E+10,3.33E+10,3.38E+10,3.42E+10,3.46E+10,3.51E+10
750,800,1.18136E+12,8.9639E+11,6.3935E+11,4.06323E+11,1.81234E+11,0,0,0,0,0,0,4526290601,8925689215,13212954329,17449304791,21611665297,22076464324,22583265843,23113004247,23694966507,24281187838,24853306225,25413880712,25964046912,26504796214,27036997975,21014690131,15330986463,9952701654,4850849689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,850,18727877247,14210328614,10135507609,6441372228,2873080624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,900,0,2.09074E+11,3.97658E+11,5.68624E+11,6.76338E+11,7.51876E+11,6.06811E+11,4.53957E+11,2.99716E+11,1.48552E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,950,0,0,0,0,0,0,1.70029E+11,3.39198E+11,5.03885E+11,6.65992E+11,8.24158E+11,6.49425E+11,4.80241E+11,3.15962E+11,1.56475E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,1000,0,0,0,0,0,0,0,0,0,0,0,1.83767E+11,3.62382E+11,5.36444E+11,7.08439E+11,8.77431E+11,6.85279E+11,5.03456E+11,3.29533E+11,1.6231E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88638E+11,3.69566E+11,5.44267E+11,7.14872E+11,8.8124E+11,6.88869E+11,5.05379E+11,3.29897E+11,1.61661E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9348E+11,3.78517E+11,5.55941E+11,7.26479E+11,8.90765E+11,6.92353E+11,5.05097E+11,3.27903E+11,1.59817E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91702E+11,3.72943E+11,5.44749E+11,7.08014E+11,8.63525E+11,6.74152E+11,4.93817E+11,3.21777E+11,1.5737E+11,0,0,0,0,0,0,0,0,0,0,0
1150,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88686E+11,3.68567E+11,5.40366E+11,7.04729E+11,8.62236E+11,1.04E+12,1.21E+12,1.37E+12,1.54E+12,1.71E+12,1.88E+12,2.05E+12,2.22E+12,2.38E+12,2.55E+12
1250,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,1600,2.07203E+12,1.93901E+12,1.81902E+12,1.71025E+12,1.50443E+12,1.31908E+12,1.36295E+12,1.39164E+12,1.41004E+12,1.4293E+12,1.44623E+12,1.46217E+12,1.4788E+12,1.49605E+12,1.51808E+12,1.54013E+12,1.53404E+12,1.53256E+12,1.534E+12,1.54001E+12,1.54721E+12,1.54924E+12,1.55204E+12,1.55552E+12,1.55964E+12,1.56432E+12,1.55261E+12,1.54212E+12,1.53273E+12,1.52433E+12,1.51683E+12,1.5157E+12,1.51497E+12,1.51462E+12,1.51461E+12,1.51491E+12,1.52E+12,1.52E+12,1.52E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.50E+12
